customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,customer_demographic_id,name,email,phone_number,address,city,state,zip_code,credit_card_number,credit_card_expires,credit_card_security_code,credit_card_provider
102,4,9,2238.2,72e31635-1598-4c50-8353-97a4e295feff,2,Port,Soup,Burger,Creme Brulee,109.21,5a26dd27-832b-4f01-8ae6-16a66bf57e91,Daniel Stevens,dhunter@example.net,630-799-4389 ext: 9543,48662 Nicholson Brooks,Danielmouth,Kentucky,39475,346162213294094,02/29,186,VISA
103,1,9,843.09,5be645e2-07dc-4943-bd7f-7fdd361a7cc0,9,Vermouth,Charcuterie,Fish,Chocolate,843.09,a3d7a904-022c-4d5c-b1ed-19045a0f5d7b,Steven Williams,baileymackenzie@example.net,602-550-9842 ext: 31888,6720 Cole Parks Suite 929,Karenfort,Kansas,52845,3525939424581311,10/32,312,JCB
104,1,10,565.61,b1f6f181-f7e5-4437-b40c-4efe7309650b,10,Port,Caviar,Pizza,Cookies,565.61,b6b6dea6-da05-41e8-8ca4-d229f86a7961,Elizabeth Gutierrez,brian66@example.net,228-985-0845 ext: 236,29037 Yvonne Rest,Aliciamouth,Florida,44108,,,,
105,4,17,2117.79,d93dc749-92cd-4312-92dc-b067da3b237c,5,Negroni,Smoked Salmon,Lobster,Cheesecake,173.31,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,Sabrina Gonzalez,kylerodgers@example.org,784-919-1490 ext: 29780,159 Spencer Turnpike,East Kaitlinborough,Michigan,58234,343512279695167,12/30,939,VISA
105,4,17,2117.79,dcc6ff5c-8127-4a16-951b-b5c8695695bf,2,Kir,Foie Gras,Steak,Cheesecake,567.66,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,Sabrina Gonzalez,kylerodgers@example.org,784-919-1490 ext: 29780,159 Spencer Turnpike,East Kaitlinborough,Michigan,58234,343512279695167,12/30,939,VISA
105,4,17,2117.79,bb5c7ebe-ff03-41f7-af95-52e6aff1aa51,4,Champagne,Cheese Plate,Fish,Chocolate,833.98,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,Sabrina Gonzalez,kylerodgers@example.org,784-919-1490 ext: 29780,159 Spencer Turnpike,East Kaitlinborough,Michigan,58234,343512279695167,12/30,939,VISA
105,4,17,2117.79,35f8fdcc-8731-4830-8125-4b2a400e0b75,6,Sherry,Foie Gras,Vegetarian,Chocolate Cake,542.84,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,Sabrina Gonzalez,kylerodgers@example.org,784-919-1490 ext: 29780,159 Spencer Turnpike,East Kaitlinborough,Michigan,58234,343512279695167,12/30,939,VISA
107,1,9,578.8,d8e4b22f-acfb-471a-9a40-785d2688ea02,9,Kir Royale,Pate,Lobster,Pie,578.8,61fc3249-e8c5-498f-9db5-ac8bcf31cbb2,Jordan Page,jenkinssara@example.net,988-645-9231 ext: 852,2589 Jordan Brook,Hillstad,Pennsylvania,30446,5533285760715641,08/26,107,Discover
108,5,26,2333.4900000000002,8a89b6f0-15d0-419e-a208-3d3a0902d818,5,Vermouth,Oysters,Lobster,Pie,398.21,ec954eef-ab5f-4f52-a310-6670944861d9,Sherry Barber,ashleyking@example.com,338-682-9896 ext: 53493,451 Camacho Streets,Jamesburgh,Idaho,17840,2564929201309147,09/29,361,Diners Club / Carte Blanche
108,5,26,2333.4900000000002,4b678156-b00c-4e86-81c3-9181aebb6f92,5,Aperol Spritz,Pate,Duck,Cheesecake,524.39,ec954eef-ab5f-4f52-a310-6670944861d9,Sherry Barber,ashleyking@example.com,338-682-9896 ext: 53493,451 Camacho Streets,Jamesburgh,Idaho,17840,2564929201309147,09/29,361,Diners Club / Carte Blanche
108,5,26,2333.4900000000002,7f2f5827-27cd-4579-85e8-2e2a08d976f9,6,Americano,Caviar,Duck,Cookies,526.53,ec954eef-ab5f-4f52-a310-6670944861d9,Sherry Barber,ashleyking@example.com,338-682-9896 ext: 53493,451 Camacho Streets,Jamesburgh,Idaho,17840,2564929201309147,09/29,361,Diners Club / Carte Blanche
108,5,26,2333.4900000000002,242adb58-9d9c-4749-b199-38e95f7b23c7,4,Port,Smoked Salmon,Pizza,Tiramisu,582.69,ec954eef-ab5f-4f52-a310-6670944861d9,Sherry Barber,ashleyking@example.com,338-682-9896 ext: 53493,451 Camacho Streets,Jamesburgh,Idaho,17840,2564929201309147,09/29,361,Diners Club / Carte Blanche
108,5,26,2333.4900000000002,5d27ab06-f03a-47b7-983e-2e08694a76a8,6,Port,Cheese Plate,Pasta,Cobbler,301.67,ec954eef-ab5f-4f52-a310-6670944861d9,Sherry Barber,ashleyking@example.com,338-682-9896 ext: 53493,451 Camacho Streets,Jamesburgh,Idaho,17840,2564929201309147,09/29,361,Diners Club / Carte Blanche
109,1,9,599.63,80e84e83-49c2-49ef-8076-0c44b230bd01,9,Aperol Spritz,Soup,Vegetarian,Creme Brulee,599.63,0158bff3-f9f5-4ce4-8ed0-942fdced6cc9,Michael Dominguez,brennandavid@example.org,966-241-5300,40542 Diaz Crossing Suite 091,Simstown,North Dakota,97411,6011988567731674,07/28,239,Discover
111,1,6,296.86,6b8a9028-2722-42a8-a08e-7a719f55962a,6,Champagne,Cheese Plate,Duck,Cheesecake,296.86,3fae83ca-b6dc-4135-90b1-854cc814df1b,Paul Figueroa,stephanie94@example.net,969-358-1561,8110 Nicholas Freeway Apt. 437,Jenniferport,Louisiana,93062,578643539807,06/30,890,JCB
112,2,14,1322.29,0e2b37ee-a38e-4434-bea6-90dabc8eb923,7,Kir Royale,Salad,Duck,Sorbet,719.44,b9dd2fbb-4e41-4b3d-92c6-9ed83247774c,Julian Scott,kristinegomez@example.com,719-894-2378 ext: 7062,970 Jared Via Suite 223,Millerburgh,Arkansas,36347,3546447994996476,12/29,175,VISA
112,2,14,1322.29,d82b7033-4fcb-43a6-a37d-74842a37c971,7,Bellini,Foie Gras,Duck,Ice Cream,602.85,b9dd2fbb-4e41-4b3d-92c6-9ed83247774c,Julian Scott,kristinegomez@example.com,719-894-2378 ext: 7062,970 Jared Via Suite 223,Millerburgh,Arkansas,36347,3546447994996476,12/29,175,VISA
116,1,6,481.05,b0b8e971-b0d2-42bf-88fa-b5650cbe1696,6,Bellini,Smoked Salmon,Vegetarian,Pie,481.05,bfdca10b-aaeb-4e10-965a-b306f5062d63,Brittany Cummings,qsmith@example.com,375-460-6354 ext: 8185,22042 Dawn Land Suite 057,South Deborah,Utah,23815,213157810976697,02/26,909,JCB
117,1,8,945.5,3d34e071-a605-4fce-a519-8e2491cef853,8,Americano,Cheese Plate,Lobster,Cheesecake,945.5,4c343c10-01cc-4682-8919-082576b06921,Caitlin Bush,vbanks@example.com,580-692-7191,470 Andrew Corner,Lake Michaelbury,Oregon,08512,676334974554,09/25,5528,Discover
118,2,7,1048.03,8792614b-f844-4c2d-bd13-cd4e4ab606d2,1,Port,Oysters,Lobster,Cookies,680.16,452452bd-c46c-407a-9ab9-44d8f9c18eae,Daniel Johnson,rwood@example.com,923-479-2840,049 Kathryn Glens Apt. 404,Brendamouth,California,77844,4529815099095205,05/30,545,Maestro
118,2,7,1048.03,f59ee603-ec25-4624-811b-f8eb2750f65a,6,Kir Royale,Crudites,Lobster,Cookies,367.87,452452bd-c46c-407a-9ab9-44d8f9c18eae,Daniel Johnson,rwood@example.com,923-479-2840,049 Kathryn Glens Apt. 404,Brendamouth,California,77844,4529815099095205,05/30,545,Maestro
119,1,8,967.71,e90ca9df-998b-43f8-a985-097a86e95ad0,8,Bellini,Crudites,Steak,Cookies,967.71,7f60bfe7-ac55-479d-87b3-f9b6945ce5a9,Stacey Castillo,joshuahuffman@example.net,807-306-8768,0378 Michael Terrace,Shelleyfort,New York,22891,3576994005667128,05/28,9212,Mastercard
120,1,3,655.67,99448e11-72c8-4f28-824b-94b8f5f999cc,3,Sherry,Soup,Pizza,Ice Cream,655.67,1e0c1881-b5f3-413e-80ef-f6e04374f263,Justin Elliott,marcusburgess@example.net,345-239-5683,219 Christine Viaduct,South Shawn,Wyoming,88314,3534427707736264,04/33,601,Maestro
121,2,17,749.8499999999999,66e06a49-fc82-43cc-a00b-2d4a926f2eb4,8,Kir,Soup,Pizza,Tiramisu,595.05,5afca6d4-e3e0-47ba-a905-d0ead780e0de,Patricia Hart,kelleymitchell@example.net,300-530-6839,47793 Christopher Isle Suite 250,South Paulbury,California,25551,6583195730368867,01/29,1614,VISA
121,2,17,749.8499999999999,2f801c35-ef93-442b-98b1-9f5d48cbf1ff,9,Americano,Cheese Plate,Duck,Pie,154.8,5afca6d4-e3e0-47ba-a905-d0ead780e0de,Patricia Hart,kelleymitchell@example.net,300-530-6839,47793 Christopher Isle Suite 250,South Paulbury,California,25551,6583195730368867,01/29,1614,VISA
122,3,19,1500.94,cf176750-18f0-4697-8a5a-73e4de87b11d,5,Kir,Cheese Plate,Pasta,Pudding,889.58,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,Ann Donaldson,pmorris@example.org,781-535-9614,9524 West Street Apt. 163,Sabrinafort,Montana,78094,4027526002988556007,05/24,315,VISA
122,3,19,1500.94,67dc7acc-bd42-4382-818a-c7326a5dd5a0,10,Campari and Soda,Soup,Lamb,Cobbler,135.3,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,Ann Donaldson,pmorris@example.org,781-535-9614,9524 West Street Apt. 163,Sabrinafort,Montana,78094,4027526002988556007,05/24,315,VISA
122,3,19,1500.94,bdbd47ea-effa-4221-ab9f-d52bb25e39c4,4,Sherry,Smoked Salmon,Duck,Sorbet,476.06,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,Ann Donaldson,pmorris@example.org,781-535-9614,9524 West Street Apt. 163,Sabrinafort,Montana,78094,4027526002988556007,05/24,315,VISA
123,1,4,285.18,e4ba37da-1158-4785-851b-b84d86e34ca3,4,Americano,Escargot,Lamb,Cheesecake,285.18,228cef46-e5c5-47c8-8656-cfc08273e9cb,Steven Graves,dennis02@example.org,574-666-3260,13061 Fitzpatrick Meadows Suite 976,Lake Sherry,Texas,55271,4630207230806,04/25,299,VISA
125,1,4,472.99,70e16233-fd4b-4a0c-b12f-15a6819c3279,4,Bellini,Oysters,Pasta,Cheesecake,472.99,570c5446-ebed-4df7-ad3b-cf2b08080227,William Miller,heather21@example.com,360-816-9242 ext: 90606,459 Salazar Drive,Moonborough,Arizona,21640,38992348421813,03/32,908,American Express
127,3,12,2233.69,d2b50a92-fdc3-4523-9028-6c4c2977f1b9,6,Bellini,Soup,Pizza,Creme Brulee,924.49,f96917ff-ea16-42ed-824c-7113e9c7589e,Christine Blair,jose23@example.com,934-632-7349,9705 Lucas Ranch,Lawrencechester,Mississippi,58933,30260586604716,03/33,083,VISA
127,3,12,2233.69,0209700c-2238-4cf8-92a3-e16013991218,2,Aperol Spritz,Cheese Plate,Duck,Chocolate Cake,432.58,f96917ff-ea16-42ed-824c-7113e9c7589e,Christine Blair,jose23@example.com,934-632-7349,9705 Lucas Ranch,Lawrencechester,Mississippi,58933,30260586604716,03/33,083,VISA
127,3,12,2233.69,0a75fd78-3fb2-4ad1-a78b-2cee474b7bbb,4,Americano,Oysters,Vegetarian,Sorbet,876.62,f96917ff-ea16-42ed-824c-7113e9c7589e,Christine Blair,jose23@example.com,934-632-7349,9705 Lucas Ranch,Lawrencechester,Mississippi,58933,30260586604716,03/33,083,VISA
136,2,9,487.21000000000004,15f64932-2438-49ad-9c73-106421b98f71,1,Vermouth,Smoked Salmon,Duck,Sorbet,334.23,1a3c404c-1944-410d-88b3-edc5ae8d131a,Matthew Hudson,elijahjacobson@example.net,661-566-5830 ext: 82930,96498 Ryan Route Apt. 346,West Jennifer,Pennsylvania,55962,180014310967198,12/27,959,Discover
136,2,9,487.21000000000004,b732cf43-a5cc-4fa6-b635-f3d8c7f2cd7e,8,Aperol Spritz,Escargot,Pizza,Cheesecake,152.98,1a3c404c-1944-410d-88b3-edc5ae8d131a,Matthew Hudson,elijahjacobson@example.net,661-566-5830 ext: 82930,96498 Ryan Route Apt. 346,West Jennifer,Pennsylvania,55962,180014310967198,12/27,959,Discover
138,1,5,121.44,81884491-e701-4b34-81b6-13bf9c106657,5,Champagne,Smoked Salmon,Chicken,Sorbet,121.44,2ab25288-7e47-4bb8-984d-e76f18a5d7a7,Courtney Rojas,terri62@example.net,937-627-8996,57259 Torres Squares Suite 505,South Terrence,California,29560,3586082095241562,05/26,196,VISA
140,3,6,1197.4,dde4a976-9b99-486e-b3a2-7ee6d218fd7a,2,Campari and Soda,Caviar,Vegetarian,Creme Brulee,785.88,7d76ae4e-4838-45a8-b57a-51f00756be56,Jessica Obrien,leonarderic@example.org,761-565-3113 ext: 88668,0202 Johnny Mall Suite 062,New Randy,Oklahoma,72856,,,,
140,3,6,1197.4,b263804a-1e8f-4fd8-8849-f7229878c431,2,Kir Royale,Crudites,Burger,Chocolate Cake,143.49,7d76ae4e-4838-45a8-b57a-51f00756be56,Jessica Obrien,leonarderic@example.org,761-565-3113 ext: 88668,0202 Johnny Mall Suite 062,New Randy,Oklahoma,72856,,,,
140,3,6,1197.4,ebf77976-8c69-49f8-9b20-97f119ce6812,2,Champagne,Salad,Burger,Pudding,268.03,7d76ae4e-4838-45a8-b57a-51f00756be56,Jessica Obrien,leonarderic@example.org,761-565-3113 ext: 88668,0202 Johnny Mall Suite 062,New Randy,Oklahoma,72856,,,,
146,2,7,330.35,ee98afbc-7fad-4b5b-992f-98de3b2c19e0,5,Americano,Cheese Plate,Burger,Cheesecake,107.5,eda13e69-2a88-43f2-8c0a-a2b0d8d0254d,Jessica Bullock,abigail66@example.org,235-510-0279 ext: 64833,25559 Brenda View,North Sarahstad,Vermont,25966,4471877965001012,06/28,673,VISA
146,2,7,330.35,1bdc5bd2-3d0c-47a5-bca3-7aea06b82fe7,2,Americano,Caviar,Fish,Cheesecake,222.85,eda13e69-2a88-43f2-8c0a-a2b0d8d0254d,Jessica Bullock,abigail66@example.org,235-510-0279 ext: 64833,25559 Brenda View,North Sarahstad,Vermont,25966,4471877965001012,06/28,673,VISA
147,4,17,2563.66,1f9c90ce-e61a-442a-a882-cbace0581529,2,Bellini,Caviar,Pizza,Pudding,477.9,bda6f4a2-a2c7-4653-b11a-b9c2c187a99e,Jennifer Macias,johnmills@example.com,634-395-8474 ext: 164,40688 William Plaza Apt. 771,Lake Evelynland,Connecticut,83864,370279607736198,01/25,419,JCB
147,4,17,2563.66,204277d8-2dd3-4ff5-9d61-e6be56c4c6f4,7,Port,Salad,Pizza,Cookies,480.08,bda6f4a2-a2c7-4653-b11a-b9c2c187a99e,Jennifer Macias,johnmills@example.com,634-395-8474 ext: 164,40688 William Plaza Apt. 771,Lake Evelynland,Connecticut,83864,370279607736198,01/25,419,JCB
147,4,17,2563.66,c4ca02a2-dd20-4a84-9b9c-40e0ff2e921d,1,Kir Royale,Salad,Lobster,Cookies,780.67,bda6f4a2-a2c7-4653-b11a-b9c2c187a99e,Jennifer Macias,johnmills@example.com,634-395-8474 ext: 164,40688 William Plaza Apt. 771,Lake Evelynland,Connecticut,83864,370279607736198,01/25,419,JCB
147,4,17,2563.66,f2e9d77e-a162-463f-a0f4-d4333aa2b8a9,7,Americano,Charcuterie,Pasta,Creme Brulee,825.01,bda6f4a2-a2c7-4653-b11a-b9c2c187a99e,Jennifer Macias,johnmills@example.com,634-395-8474 ext: 164,40688 William Plaza Apt. 771,Lake Evelynland,Connecticut,83864,370279607736198,01/25,419,JCB
148,1,3,892.4,3f86460f-2268-4ff4-9b2f-0cdbc64309bc,3,Aperol Spritz,Crudites,Steak,Pudding,892.4,69af6e6b-96af-4e2c-823e-5fa33e95a73f,Bethany Thomas,syates@example.com,261-870-4534 ext: 47106,85809 Thomas Cliff Apt. 386,Lake Nathan,Massachusetts,23810,3590826371014133,06/33,778,VISA
150,2,19,825.71,7a13e191-6283-41af-a935-7799d8b16128,10,Port,Soup,Pizza,Chocolate,663.63,00137207-3522-45a2-867a-46d88784d2ad,Angela Campbell,gchandler@example.org,235-553-6961,1110 Henderson Ports Suite 688,Lake Paula,Massachusetts,19932,3534382362364714,06/27,4438,VISA
150,2,19,825.71,9d7bfcba-6240-4e8d-a41b-555e62681ecd,9,Aperol Spritz,Soup,Steak,Ice Cream,162.08,00137207-3522-45a2-867a-46d88784d2ad,Angela Campbell,gchandler@example.org,235-553-6961,1110 Henderson Ports Suite 688,Lake Paula,Massachusetts,19932,3534382362364714,06/27,4438,VISA
152,3,11,2027.67,0d8418ac-199d-4489-aa7a-373e33413fb2,3,Port,Charcuterie,Pizza,Cookies,949.93,8f96e009-0579-4989-bfc8-b683d6758a4a,Michelle Hammond,xburton@example.com,839-775-8202 ext: 44447,641 Morales Lock,East Edward,Illinois,99178,586731592687,10/26,797,JCB
152,3,11,2027.67,6372179b-98b8-40c2-b5b6-90f9f6cd50a4,5,Kir,Escargot,Pasta,Creme Brulee,551.58,8f96e009-0579-4989-bfc8-b683d6758a4a,Michelle Hammond,xburton@example.com,839-775-8202 ext: 44447,641 Morales Lock,East Edward,Illinois,99178,586731592687,10/26,797,JCB
152,3,11,2027.67,755182bd-2c75-4f52-b473-064864e8eee4,3,Champagne,Charcuterie,Pizza,Chocolate,526.16,8f96e009-0579-4989-bfc8-b683d6758a4a,Michelle Hammond,xburton@example.com,839-775-8202 ext: 44447,641 Morales Lock,East Edward,Illinois,99178,586731592687,10/26,797,JCB
156,1,9,330.58,512bf41a-576c-4f8e-a267-bbc59ace51eb,9,Vermouth,Soup,Burger,Pudding,330.58,27f0f4cc-ce6f-4fe0-8847-e423e6b4f21d,Kimberly Jackson,john97@example.net,427-264-8166 ext: 935,45569 Robin Ranch,New Christinefurt,North Carolina,21515,38462962427926,06/27,987,VISA
160,2,12,949.74,6954caaa-9cc5-4232-91ca-3f4173758607,6,Campari and Soda,Soup,Duck,Chocolate Cake,822.12,c1291b08-471b-4829-867c-66a0f484df0e,Dr. Eric Davidson,candace85@example.org,704-638-7642,0826 Jeffrey Junction Apt. 712,Terriside,New Mexico,46736,213168134436367,04/30,137,VISA
160,2,12,949.74,67102b71-7d5f-4a35-a24f-79e8707b3d64,6,Port,Charcuterie,Pasta,Chocolate Cake,127.62,c1291b08-471b-4829-867c-66a0f484df0e,Dr. Eric Davidson,candace85@example.org,704-638-7642,0826 Jeffrey Junction Apt. 712,Terriside,New Mexico,46736,213168134436367,04/30,137,VISA
162,1,2,879.09,bd4ffa6e-8a8a-417d-862a-fc0c9737bf59,2,Port,Pate,Burger,Pie,879.09,e34898a3-0730-48fc-a9d7-b2162310fefd,Aaron Garrison,gary13@example.org,993-858-4461 ext: 11495,748 Wong Prairie,New Matthewmouth,Vermont,65671,,,,
164,2,12,636.21,f7871c1c-2933-41af-9fc3-ce3b0d7d0801,9,Negroni,Oysters,Chicken,Creme Brulee,456.73,2942478d-636c-4ee4-b0e9-bf96a1150336,Amanda Powell,vross@example.com,302-218-4071,68871 Jenkins Rapids Apt. 637,Port Danielside,South Carolina,78277,,,,
164,2,12,636.21,753f988e-333a-4625-91dc-cbea40bff69a,3,Campari and Soda,Oysters,Duck,Pie,179.48,2942478d-636c-4ee4-b0e9-bf96a1150336,Amanda Powell,vross@example.com,302-218-4071,68871 Jenkins Rapids Apt. 637,Port Danielside,South Carolina,78277,,,,
166,1,10,987.86,c4df7ff8-3321-4d56-98e0-3b959b7c1954,10,Bellini,Cheese Plate,Duck,Creme Brulee,987.86,3f6c1a40-1e89-4ade-a101-a99beccad54d,Joshua Peck,dylan87@example.com,721-782-6715,02679 Smith Mount Apt. 726,East Kristy,North Dakota,66038,213154681336093,01/33,735,Mastercard
167,1,6,179.59,3f34ad41-8119-4629-bcad-4018b27ad2d3,6,Campari and Soda,Smoked Salmon,Chicken,Cheesecake,179.59,69160a0b-0395-46fd-93dc-a7bcf99ec849,Carolyn Johnson,nancy66@example.org,789-435-4381,436 Walls Estates,Port Brittney,Louisiana,09406,4326917716672586631,04/28,415,Diners Club / Carte Blanche
170,2,17,1160.14,7164f68c-4db6-4608-8a12-cc7e73476c0f,7,Champagne,Foie Gras,Duck,Sorbet,740.57,6ee2a3fd-4140-4322-992f-3ae92bc41f78,Sherry Shannon,dhatfield@example.org,990-358-5003 ext: 3672,994 Erin Key,North Colleen,Florida,87855,630418111153,01/26,030,Diners Club / Carte Blanche
170,2,17,1160.14,232e6835-f4db-498c-a2f7-e04d365d98c7,10,Negroni,Crudites,Pork,Cheesecake,419.57,6ee2a3fd-4140-4322-992f-3ae92bc41f78,Sherry Shannon,dhatfield@example.org,990-358-5003 ext: 3672,994 Erin Key,North Colleen,Florida,87855,630418111153,01/26,030,Diners Club / Carte Blanche
171,1,2,331.61,2241a362-ea75-4aee-858e-f8cd5f1cdbfe,2,Negroni,Crudites,Pork,Chocolate Cake,331.61,961bf63f-4511-4710-a822-ded8c52e5388,Lawrence Spencer,derekpowers@example.net,422-891-3028 ext: 3070,4307 Leblanc Summit Apt. 736,Suttonside,Indiana,09859,4876649757140931388,02/29,057,JCB
172,2,16,308.92999999999995,c8371886-7dbd-4822-99ee-77ce80a4eca1,7,Americano,Pate,Duck,Cookies,143.67,e54574f1-8a8c-42df-a7a0-8f8f10b32e96,Gerald Anderson,dwaynebaker@example.com,379-526-9905 ext: 20253,824 Anderson Heights Suite 243,Simmonschester,Indiana,81811,3557090671588665,03/24,702,American Express
172,2,16,308.92999999999995,ee5ce9e6-38d0-4112-a98a-134ba142accd,9,Sherry,Cheese Plate,Pizza,Pie,165.26,e54574f1-8a8c-42df-a7a0-8f8f10b32e96,Gerald Anderson,dwaynebaker@example.com,379-526-9905 ext: 20253,824 Anderson Heights Suite 243,Simmonschester,Indiana,81811,3557090671588665,03/24,702,American Express
173,1,7,490.27,5cac419f-4e15-4274-a505-6a030ef8e0c3,7,Port,Crudites,Pork,Chocolate,490.27,168dc805-c462-43ac-8bdb-323822b34f5c,Nicholas Mahoney,martinezmichael@example.org,502-402-2072 ext: 40874,953 Cory Village,Rogerfurt,Virginia,89331,6011059030268817,12/24,624,VISA
175,2,15,1517.1,e338f142-9e2a-45e6-909f-380327fb0355,10,Campari and Soda,Oysters,Chicken,Chocolate Cake,931.34,d1979991-a725-41ea-9da1-c9a5977be563,Haley Mcpherson,danielbass@example.com,857-978-8048 ext: 3970,71381 Alex Mews,West Nathanberg,Kansas,88829,4051228123161,08/31,885,VISA
175,2,15,1517.1,f1f8a2a9-62b8-4e94-ab72-8837f8b50456,5,Vermouth,Smoked Salmon,Vegetarian,Chocolate,585.76,d1979991-a725-41ea-9da1-c9a5977be563,Haley Mcpherson,danielbass@example.com,857-978-8048 ext: 3970,71381 Alex Mews,West Nathanberg,Kansas,88829,4051228123161,08/31,885,VISA
176,2,11,940.01,0d7abe42-498d-4eee-a7d9-9dc7769cd0e9,8,Port,Pate,Pasta,Chocolate Cake,408.55,2336fd9a-c266-42ac-ad41-82469be5cd08,Emma Silva,brownbradley@example.net,524-854-2720 ext: 5607,7240 Coleman Terrace,New Jennifer,Kansas,03753,4152905717935,07/27,680,VISA
176,2,11,940.01,8c06ee83-b198-4fc0-b80a-fb201191bf5a,3,Aperol Spritz,Charcuterie,Vegetarian,Sorbet,531.46,2336fd9a-c266-42ac-ad41-82469be5cd08,Emma Silva,brownbradley@example.net,524-854-2720 ext: 5607,7240 Coleman Terrace,New Jennifer,Kansas,03753,4152905717935,07/27,680,VISA
180,1,3,610.0,5877ee4d-0d9e-45b2-a25b-d8ffe2e548f1,3,Port,Salad,Steak,Chocolate,610.0,9f4f0041-b88c-4234-a3c0-c46d1d140bc5,John Tran,xwilson@example.net,839-221-1698 ext: 6358,2431 Kimberly Fork,West Cory,Arkansas,66957,3538639902806363,11/31,543,VISA
184,1,2,892.14,fe3ff677-f8cc-48d2-8aef-dc95312c5677,2,Bellini,Smoked Salmon,Burger,Cheesecake,892.14,10e03c55-8d62-4757-8ca1-d6e6b1cadd85,Adam Taylor,smithrichard@example.com,512-288-5629 ext: 1268,028 Christina Burg Apt. 317,Port Alice,Wisconsin,77587,30324554920569,04/30,559,Discover
187,1,6,882.04,19bbc20a-047e-4daf-9c02-7f8d4f9f97af,6,Sherry,Caviar,Duck,Creme Brulee,882.04,434b5a19-b201-4a89-ae54-206372b2a932,Matthew Gonzalez,angela36@example.net,667-471-8666,4235 Eugene Keys Apt. 566,Laceymouth,Missouri,69032,3502021215735427,07/26,260,JCB
188,1,5,211.55,3bdfe7a8-4730-491a-b011-ce941e80ad5d,5,Bellini,Crudites,Pasta,Sorbet,211.55,b4c20063-970f-48f5-8591-66f31954eed8,Paul Allen,stacey04@example.org,575-731-5695,75534 Adam Haven Apt. 724,West Markfurt,Iowa,92505,4543061658521504205,01/28,3535,Maestro
189,2,16,1000.06,5084f327-6f44-4ad4-85e0-642b299ed131,7,Negroni,Charcuterie,Fish,Chocolate,617.1,356d98b7-1189-4223-88bb-044c9c7153d6,Timothy Gonzales,obailey@example.org,944-249-4981 ext: 010,0854 Robinson Hill Apt. 738,Danielleborough,Washington,32298,3554175659579001,07/26,606,Discover
189,2,16,1000.06,4d4d2a78-fcd3-49c7-bfd4-7a7c0fcd43f2,9,Sherry,Escargot,Burger,Cobbler,382.96,356d98b7-1189-4223-88bb-044c9c7153d6,Timothy Gonzales,obailey@example.org,944-249-4981 ext: 010,0854 Robinson Hill Apt. 738,Danielleborough,Washington,32298,3554175659579001,07/26,606,Discover
191,1,9,300.91,22782522-9946-4841-8f66-858cab190553,9,Aperol Spritz,Oysters,Pasta,Cookies,300.91,c7f6d193-b61d-4c59-9257-9ced314cee5f,Kenneth Bauer,brownkatherine@example.net,469-744-8401,862 Autumn Crossroad,Port David,Pennsylvania,52833,213139294132807,07/31,377,VISA
193,4,30,1981.8500000000001,f0178fbd-25f5-46e2-80ae-fbf5ac276b52,8,Aperol Spritz,Escargot,Burger,Cobbler,479.23,63f18c1e-9a1c-41ea-b6c9-3f02ac10aa6e,Jillian Hernandez,kochalan@example.net,555-544-5540,208 Hill Ford,Andreaport,Delaware,98079,4887854510290,10/25,447,VISA
193,4,30,1981.8500000000001,641acb77-007e-4146-9115-4e91c9771bac,6,Sherry,Salad,Vegetarian,Cobbler,557.72,63f18c1e-9a1c-41ea-b6c9-3f02ac10aa6e,Jillian Hernandez,kochalan@example.net,555-544-5540,208 Hill Ford,Andreaport,Delaware,98079,4887854510290,10/25,447,VISA
193,4,30,1981.8500000000001,68443e20-fbe5-4491-acb6-a5c7701e5d7c,6,Port,Oysters,Lobster,Chocolate Cake,608.82,63f18c1e-9a1c-41ea-b6c9-3f02ac10aa6e,Jillian Hernandez,kochalan@example.net,555-544-5540,208 Hill Ford,Andreaport,Delaware,98079,4887854510290,10/25,447,VISA
193,4,30,1981.8500000000001,9f2be8af-b3da-4248-83ea-edc77656d091,10,Negroni,Soup,Duck,Creme Brulee,336.08,63f18c1e-9a1c-41ea-b6c9-3f02ac10aa6e,Jillian Hernandez,kochalan@example.net,555-544-5540,208 Hill Ford,Andreaport,Delaware,98079,4887854510290,10/25,447,VISA
194,1,1,893.19,fa564f1c-8091-4779-b167-463e1547bf67,1,Negroni,Escargot,Pizza,Pudding,893.19,0399e468-3691-407c-98c2-718e3ec4fd69,Andrew Williams MD,brendalynch@example.org,985-382-2216 ext: 37733,7162 Charles Points Suite 918,Dianeville,Missouri,54266,,,,
