customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,address,city,credit_card_expires,credit_card_number,credit_card_provider,credit_card_security_code,customer_demographics_id,email,name,phone_number,state,zip_code
74,2,6,1174.46,f5f20d66-7d71-4233-a065-74d25bd10632,3,Port,Oysters,Vegetarian,Pudding,581.02,373 Chan Route Suite 854,East Jonathan,07/33,4783151807770,VISA 19 digit,4205,bd69db80-c81f-41ad-ac29-411451559dea,eric73@example.net,Noah Cline,478-478-2593,Alabama,60663
74,2,6,1174.46,d78f4d44-023b-4837-9b0a-295b3cc13241,3,Americano,Soup,Fish,Cookies,593.44,373 Chan Route Suite 854,East Jonathan,07/33,4783151807770,VISA 19 digit,4205,bd69db80-c81f-41ad-ac29-411451559dea,eric73@example.net,Noah Cline,478-478-2593,Alabama,60663
76,1,8,199.89,4da49bf6-c684-4372-8196-91a90e474878,8,Sherry,Caviar,Steak,Cheesecake,199.89,810 Schmidt Ramp Apt. 472,Brittanyside,08/25,3521504976922604,VISA 13 digit,272,e3eb387e-050f-4ae4-9085-427094969669,ccooper@example.org,Susan Schmidt,537-497-5099 ext: 735,Washington,71156
78,4,24,3190.5699999999997,5a10c52d-31bc-46bb-a643-7cdf5592bf33,5,Bellini,Charcuterie,Pork,Chocolate,760.98,733 Samantha View Suite 789,Fisherport,03/25,676368654122,Maestro,760,e4b94c82-6798-49eb-8310-a9eef833c0e9,alirichard@example.net,Anthony Perez,825-686-2431 ext: 931,Kentucky,97578
78,4,24,3190.5699999999997,7d829136-3232-457f-8273-b72d91fc1cea,5,Aperol Spritz,Pate,Steak,Chocolate Cake,944.11,733 Samantha View Suite 789,Fisherport,03/25,676368654122,Maestro,760,e4b94c82-6798-49eb-8310-a9eef833c0e9,alirichard@example.net,Anthony Perez,825-686-2431 ext: 931,Kentucky,97578
78,4,24,3190.5699999999997,3a87201c-a693-440b-bba1-8c4ded5e2dce,7,Campari and Soda,Salad,Vegetarian,Tiramisu,554.3,733 Samantha View Suite 789,Fisherport,03/25,676368654122,Maestro,760,e4b94c82-6798-49eb-8310-a9eef833c0e9,alirichard@example.net,Anthony Perez,825-686-2431 ext: 931,Kentucky,97578
78,4,24,3190.5699999999997,a01f0f18-b6a8-4a14-b1d2-f7910e8096f0,7,Kir Royale,Cheese Plate,Pork,Chocolate,931.18,733 Samantha View Suite 789,Fisherport,03/25,676368654122,Maestro,760,e4b94c82-6798-49eb-8310-a9eef833c0e9,alirichard@example.net,Anthony Perez,825-686-2431 ext: 931,Kentucky,97578
79,1,8,612.47,47d97b98-646d-4e80-aa79-187717eb6e65,8,Americano,Soup,Pasta,Cobbler,612.47,0238 West Orchard,Ashleymouth,07/31,2255600441307712,JCB 16 digit,697,f390b9a3-3eac-4f90-8045-afc0945bcd40,jennifer24@example.com,Steven Meyers,,Indiana,28933
80,1,10,862.69,fdee10c0-74ca-484c-a8ff-429e2b1faa54,10,Port,Salad,Vegetarian,Sorbet,862.69,0655 Maldonado Knolls Apt. 838,New Leslieborough,03/25,3570871484359060,Mastercard,726,8b5cad29-e900-491c-a5c4-9ed7096ab7d8,hpetersen@example.net,Brian Melton,500-339-7685 ext: 67810,Virginia,46628
81,1,7,506.31,41d1191e-34db-43f2-beed-ee64ff2e3c4c,7,Vermouth,Pate,Pizza,Cobbler,506.31,96970 Marc Groves,Larryville,07/25,675943747963,VISA 16 digit,207,36842dd8-1b0c-4f72-b090-9af48e7dcd12,michellefigueroa@example.net,James Scott,,New York,77265
85,1,2,343.28,9f811ff7-c75f-4bd5-ad29-dec2c34ecf9f,2,Kir Royale,Smoked Salmon,Burger,Cheesecake,343.28,968 Jeanette Mount Suite 598,North Jessicastad,03/28,30263667921231,VISA 16 digit,851,62762bd4-0292-4181-ab3b-84c6b68633d6,fhebert@example.org,Mason Watts,,Arkansas,07875
86,1,7,123.45,ae968038-4872-41fb-b343-005d4476aeb6,7,Port,Cheese Plate,Lobster,Sorbet,123.45,3069 Tucker Glens,New Laura,07/29,4889265697468,Maestro,198,b7cd85e8-d3cf-4d9d-8eed-cb7240f18505,jeremiahryan@example.com,David Baker,935-675-0781,Delaware,10551
88,2,13,1578.58,70e32822-e3fa-4c8d-abe7-ca84c66ee3a2,6,Negroni,Crudites,Pasta,Chocolate,963.93,9562 Jessica Via Apt. 446,Melissaton,04/30,213170294918994,JCB 16 digit,650,ecc9ce86-6a50-4cd6-8e74-fc4d1d8ed891,joseph21@example.net,Jeremy Smith,272-491-5486,New Mexico,79299
88,2,13,1578.58,71e6120b-9bd3-4938-a91f-a349406514e7,7,Kir Royale,Crudites,Lamb,Pudding,614.65,9562 Jessica Via Apt. 446,Melissaton,04/30,213170294918994,JCB 16 digit,650,ecc9ce86-6a50-4cd6-8e74-fc4d1d8ed891,joseph21@example.net,Jeremy Smith,272-491-5486,New Mexico,79299
89,1,6,106.29,42197ce4-8a5f-4da4-affc-763dcbb664cf,6,Kir Royale,Foie Gras,Fish,Pudding,106.29,717 Shelton Via Apt. 907,East Carlashire,08/24,3553766442311693,JCB 15 digit,732,a208098d-5745-4fa6-8e86-ef693534c1c2,michelle77@example.net,Sandra Welch,558-416-2058,Missouri,07054
91,1,6,344.63,2e8d6c4e-7350-4b5c-ade9-a558294a8139,6,Campari and Soda,Charcuterie,Lamb,Tiramisu,344.63,17584 Perez Bypass Suite 787,Port Carlachester,04/31,4801932330161916698,Diners Club / Carte Blanche,208,74bdcd90-e970-4ddb-9ba6-cfa095a8361b,christineray@example.org,Robert Brown,464-704-3128 ext: 2766,California,70273
93,1,4,693.89,ca939713-b445-4096-b44b-f9c0ffedf023,4,Campari and Soda,Salad,Pork,Pie,693.89,499 Lawrence Key Suite 080,Christinaside,08/26,3520629008304082,Mastercard,262,83bf2a0a-2dc8-44fe-a68e-293b17a80484,james70@example.org,David Rodgers,617-499-9969 ext: 112,Hawaii,76742
94,2,8,1283.9,d615c432-c40a-4933-ba3a-51be5bcd2eee,5,Champagne,Oysters,Chicken,Chocolate Cake,752.41,10327 Lopez Courts Suite 542,Kellyside,,,,,fc29c7a3-d59c-486b-8604-8d1d363df829,btorres@example.org,Victor Morgan,685-302-2684,Nebraska,40860
94,2,8,1283.9,4363bc36-e11d-447e-9638-d20c675ec3d6,3,Aperol Spritz,Salad,Lamb,Tiramisu,531.49,10327 Lopez Courts Suite 542,Kellyside,,,,,fc29c7a3-d59c-486b-8604-8d1d363df829,btorres@example.org,Victor Morgan,685-302-2684,Nebraska,40860
95,2,11,1330.26,e7de89e2-d8a9-432d-98b6-a30f256baaf7,1,Campari and Soda,Escargot,Lobster,Ice Cream,596.08,7057 Allison Circles,Brandishire,02/28,4083711256896655701,Diners Club / Carte Blanche,264,a539ee31-3aba-472d-abc1-6c15b192fc6e,audreysolis@example.org,Allison Koch,640-414-7857 ext: 5411,Oklahoma,07946
95,2,11,1330.26,3587d480-99a1-4cdd-bc61-6ce92cbce96e,10,Kir Royale,Oysters,Duck,Pie,734.18,7057 Allison Circles,Brandishire,02/28,4083711256896655701,Diners Club / Carte Blanche,264,a539ee31-3aba-472d-abc1-6c15b192fc6e,audreysolis@example.org,Allison Koch,640-414-7857 ext: 5411,Oklahoma,07946
96,2,11,1370.7,52a14a3e-e4c8-48dc-8db3-129c6304fb5d,9,Champagne,Cheese Plate,Chicken,Tiramisu,764.75,16718 Chapman Lodge,Aguirretown,01/30,4133580453087812,JCB 16 digit,810,e8aac5cc-e39b-4c56-905f-09b0f065f874,abarry@example.com,Mrs. Jodi Harris DDS,847-738-2159 ext: 4478,Texas,78371
96,2,11,1370.7,c596ff52-ba9c-4b41-b386-8b2d2b37e2e2,2,Kir Royale,Oysters,Fish,Cobbler,605.95,16718 Chapman Lodge,Aguirretown,01/30,4133580453087812,JCB 16 digit,810,e8aac5cc-e39b-4c56-905f-09b0f065f874,abarry@example.com,Mrs. Jodi Harris DDS,847-738-2159 ext: 4478,Texas,78371
97,1,2,842.27,870521e4-50d9-4d37-9dea-a35686ccc497,2,Americano,Foie Gras,Pasta,Sorbet,842.27,13524 Frederick Oval Apt. 108,West Lindatown,05/26,5349725347479199,VISA 13 digit,742,16df1a7f-b818-43dc-a39c-7f31229d9c6e,martinezkim@example.com,Cynthia Richardson,396-786-2228,South Dakota,99189
99,3,23,1745.22,b1b22ab1-380b-4127-8233-a755a1cb88bc,8,Negroni,Soup,Pasta,Tiramisu,558.38,5754 Jennifer Land,West George,01/33,30066097642867,Diners Club / Carte Blanche,932,e74ca0f2-98f8-4410-866d-e850c8026bf6,jcarlson@example.org,Austin Evans,,Wyoming,55291
99,3,23,1745.22,4a6860b5-a06e-4098-ad9d-3834e4fa9f99,10,Kir,Salad,Pizza,Cookies,834.76,5754 Jennifer Land,West George,01/33,30066097642867,Diners Club / Carte Blanche,932,e74ca0f2-98f8-4410-866d-e850c8026bf6,jcarlson@example.org,Austin Evans,,Wyoming,55291
99,3,23,1745.22,e3cf7288-d6a9-497d-b234-f7198ede9053,5,Kir Royale,Soup,Vegetarian,Ice Cream,352.08,5754 Jennifer Land,West George,01/33,30066097642867,Diners Club / Carte Blanche,932,e74ca0f2-98f8-4410-866d-e850c8026bf6,jcarlson@example.org,Austin Evans,,Wyoming,55291
100,1,6,493.3,7cf72966-29c9-4448-a06a-801bc3385c11,6,Kir Royale,Foie Gras,Chicken,Pudding,493.3,983 Rios Village Suite 331,Jacksonburgh,09/29,5199060516067471,VISA 16 digit,212,d1053a4a-e152-4e2a-b357-e1826970fe07,sean97@example.com,Kevin May,348-293-4746 ext: 611,Michigan,12223
101,1,3,327.7,4d09b1e7-2e06-42c4-a197-1614adc1f3ac,3,Champagne,Pate,Fish,Pudding,327.7,362 Arias Pass Suite 088,Chelseaside,01/31,375012011446673,VISA 19 digit,444,aabd35a6-6800-44ca-a37d-7eb71929d19c,julia53@example.com,John Cooper MD,677-378-9954 ext: 6047,Kansas,75095
102,4,9,2238.2,24630379-868e-4f03-bbe0-2fd4dede06bb,3,Kir,Caviar,Duck,Sorbet,922.81,48662 Nicholson Brooks,Danielmouth,02/29,346162213294094,VISA 19 digit,186,5a26dd27-832b-4f01-8ae6-16a66bf57e91,dhunter@example.net,Daniel Stevens,630-799-4389 ext: 9543,Kentucky,39475
102,4,9,2238.2,266decf4-eb32-4540-9d1e-e9c8a8c6d9e4,1,Kir,Smoked Salmon,Pizza,Pie,902.19,48662 Nicholson Brooks,Danielmouth,02/29,346162213294094,VISA 19 digit,186,5a26dd27-832b-4f01-8ae6-16a66bf57e91,dhunter@example.net,Daniel Stevens,630-799-4389 ext: 9543,Kentucky,39475
102,4,9,2238.2,a4966339-9065-405d-986e-9a85afa25406,3,Negroni,Smoked Salmon,Steak,Cheesecake,303.99,48662 Nicholson Brooks,Danielmouth,02/29,346162213294094,VISA 19 digit,186,5a26dd27-832b-4f01-8ae6-16a66bf57e91,dhunter@example.net,Daniel Stevens,630-799-4389 ext: 9543,Kentucky,39475
102,4,9,2238.2,72e31635-1598-4c50-8353-97a4e295feff,2,Port,Soup,Burger,Creme Brulee,109.21,48662 Nicholson Brooks,Danielmouth,02/29,346162213294094,VISA 19 digit,186,5a26dd27-832b-4f01-8ae6-16a66bf57e91,dhunter@example.net,Daniel Stevens,630-799-4389 ext: 9543,Kentucky,39475
103,1,9,843.09,5be645e2-07dc-4943-bd7f-7fdd361a7cc0,9,Vermouth,Charcuterie,Fish,Chocolate,843.09,6720 Cole Parks Suite 929,Karenfort,10/32,3525939424581311,JCB 16 digit,312,a3d7a904-022c-4d5c-b1ed-19045a0f5d7b,baileymackenzie@example.net,Steven Williams,602-550-9842 ext: 31888,Kansas,52845
104,1,10,565.61,b1f6f181-f7e5-4437-b40c-4efe7309650b,10,Port,Caviar,Pizza,Cookies,565.61,29037 Yvonne Rest,Aliciamouth,,,,,b6b6dea6-da05-41e8-8ca4-d229f86a7961,brian66@example.net,Elizabeth Gutierrez,228-985-0845 ext: 236,Florida,44108
105,4,17,2117.79,d93dc749-92cd-4312-92dc-b067da3b237c,5,Negroni,Smoked Salmon,Lobster,Cheesecake,173.31,159 Spencer Turnpike,East Kaitlinborough,12/30,343512279695167,VISA 19 digit,939,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,kylerodgers@example.org,Sabrina Gonzalez,784-919-1490 ext: 29780,Michigan,58234
105,4,17,2117.79,dcc6ff5c-8127-4a16-951b-b5c8695695bf,2,Kir,Foie Gras,Steak,Cheesecake,567.66,159 Spencer Turnpike,East Kaitlinborough,12/30,343512279695167,VISA 19 digit,939,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,kylerodgers@example.org,Sabrina Gonzalez,784-919-1490 ext: 29780,Michigan,58234
105,4,17,2117.79,bb5c7ebe-ff03-41f7-af95-52e6aff1aa51,4,Champagne,Cheese Plate,Fish,Chocolate,833.98,159 Spencer Turnpike,East Kaitlinborough,12/30,343512279695167,VISA 19 digit,939,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,kylerodgers@example.org,Sabrina Gonzalez,784-919-1490 ext: 29780,Michigan,58234
105,4,17,2117.79,35f8fdcc-8731-4830-8125-4b2a400e0b75,6,Sherry,Foie Gras,Vegetarian,Chocolate Cake,542.84,159 Spencer Turnpike,East Kaitlinborough,12/30,343512279695167,VISA 19 digit,939,d9a2bfdd-9d0f-4ef3-bec6-a45fa5a21f4e,kylerodgers@example.org,Sabrina Gonzalez,784-919-1490 ext: 29780,Michigan,58234
106,1,7,257.69,5fc2b0f0-6f06-4b2e-a2ce-df2f641ada1b,7,Champagne,Salad,Lamb,Cookies,257.69,46915 Christopher Mountain Suite 957,East Carlhaven,08/25,345739262813659,JCB 15 digit,465,1d769de9-3ccb-4c93-b07f-2192793934dc,benderkenneth@example.org,Taylor Wall MD,,Louisiana,47888
107,1,9,578.8,d8e4b22f-acfb-471a-9a40-785d2688ea02,9,Kir Royale,Pate,Lobster,Pie,578.8,2589 Jordan Brook,Hillstad,08/26,5533285760715641,Discover,107,61fc3249-e8c5-498f-9db5-ac8bcf31cbb2,jenkinssara@example.net,Jordan Page,988-645-9231 ext: 852,Pennsylvania,30446
108,5,26,2333.4900000000002,8a89b6f0-15d0-419e-a208-3d3a0902d818,5,Vermouth,Oysters,Lobster,Pie,398.21,451 Camacho Streets,Jamesburgh,09/29,2564929201309147,Diners Club / Carte Blanche,361,ec954eef-ab5f-4f52-a310-6670944861d9,ashleyking@example.com,Sherry Barber,338-682-9896 ext: 53493,Idaho,17840
108,5,26,2333.4900000000002,4b678156-b00c-4e86-81c3-9181aebb6f92,5,Aperol Spritz,Pate,Duck,Cheesecake,524.39,451 Camacho Streets,Jamesburgh,09/29,2564929201309147,Diners Club / Carte Blanche,361,ec954eef-ab5f-4f52-a310-6670944861d9,ashleyking@example.com,Sherry Barber,338-682-9896 ext: 53493,Idaho,17840
108,5,26,2333.4900000000002,7f2f5827-27cd-4579-85e8-2e2a08d976f9,6,Americano,Caviar,Duck,Cookies,526.53,451 Camacho Streets,Jamesburgh,09/29,2564929201309147,Diners Club / Carte Blanche,361,ec954eef-ab5f-4f52-a310-6670944861d9,ashleyking@example.com,Sherry Barber,338-682-9896 ext: 53493,Idaho,17840
108,5,26,2333.4900000000002,242adb58-9d9c-4749-b199-38e95f7b23c7,4,Port,Smoked Salmon,Pizza,Tiramisu,582.69,451 Camacho Streets,Jamesburgh,09/29,2564929201309147,Diners Club / Carte Blanche,361,ec954eef-ab5f-4f52-a310-6670944861d9,ashleyking@example.com,Sherry Barber,338-682-9896 ext: 53493,Idaho,17840
108,5,26,2333.4900000000002,5d27ab06-f03a-47b7-983e-2e08694a76a8,6,Port,Cheese Plate,Pasta,Cobbler,301.67,451 Camacho Streets,Jamesburgh,09/29,2564929201309147,Diners Club / Carte Blanche,361,ec954eef-ab5f-4f52-a310-6670944861d9,ashleyking@example.com,Sherry Barber,338-682-9896 ext: 53493,Idaho,17840
109,1,9,599.63,80e84e83-49c2-49ef-8076-0c44b230bd01,9,Aperol Spritz,Soup,Vegetarian,Creme Brulee,599.63,40542 Diaz Crossing Suite 091,Simstown,07/28,6011988567731674,Discover,239,0158bff3-f9f5-4ce4-8ed0-942fdced6cc9,brennandavid@example.org,Michael Dominguez,966-241-5300,North Dakota,97411
111,1,6,296.86,6b8a9028-2722-42a8-a08e-7a719f55962a,6,Champagne,Cheese Plate,Duck,Cheesecake,296.86,8110 Nicholas Freeway Apt. 437,Jenniferport,06/30,578643539807,JCB 16 digit,890,3fae83ca-b6dc-4135-90b1-854cc814df1b,stephanie94@example.net,Paul Figueroa,969-358-1561,Louisiana,93062
112,2,14,1322.29,0e2b37ee-a38e-4434-bea6-90dabc8eb923,7,Kir Royale,Salad,Duck,Sorbet,719.44,970 Jared Via Suite 223,Millerburgh,12/29,3546447994996476,VISA 16 digit,175,b9dd2fbb-4e41-4b3d-92c6-9ed83247774c,kristinegomez@example.com,Julian Scott,719-894-2378 ext: 7062,Arkansas,36347
112,2,14,1322.29,d82b7033-4fcb-43a6-a37d-74842a37c971,7,Bellini,Foie Gras,Duck,Ice Cream,602.85,970 Jared Via Suite 223,Millerburgh,12/29,3546447994996476,VISA 16 digit,175,b9dd2fbb-4e41-4b3d-92c6-9ed83247774c,kristinegomez@example.com,Julian Scott,719-894-2378 ext: 7062,Arkansas,36347
113,2,11,903.1899999999999,2ffbe954-1f8e-4620-8a34-8d25ad2fb1aa,7,Champagne,Pate,Pork,Pudding,117.41,047 Gina Squares,East Reginaport,07/30,4439496219003,VISA 19 digit,2006,adb6c0d7-c2d7-4fad-9597-25156d682e58,alexandermartin@example.net,Debra Bird,,Colorado,83375
113,2,11,903.1899999999999,d6e01711-46bd-42eb-ad67-3abb74381111,4,Kir Royale,Caviar,Pasta,Sorbet,785.78,047 Gina Squares,East Reginaport,07/30,4439496219003,VISA 19 digit,2006,adb6c0d7-c2d7-4fad-9597-25156d682e58,alexandermartin@example.net,Debra Bird,,Colorado,83375
114,2,12,1119.44,e13b238e-f9a3-41b4-af79-b1501ddbe9d0,3,Sherry,Cheese Plate,Duck,Pudding,657.05,8785 Destiny Trafficway,Lake Destinyland,12/24,6011199082914742,Mastercard,112,fd9a2512-9103-4066-8536-e1f0a3e14278,,Jason Hodge,611-279-6523 ext: 73129,Missouri,98506
114,2,12,1119.44,ea131bb4-cc42-40e3-96dd-4c792c95caa8,9,Campari and Soda,Foie Gras,Pasta,Creme Brulee,462.39,8785 Destiny Trafficway,Lake Destinyland,12/24,6011199082914742,Mastercard,112,fd9a2512-9103-4066-8536-e1f0a3e14278,,Jason Hodge,611-279-6523 ext: 73129,Missouri,98506
115,1,6,210.84,ab866640-508a-4eab-8141-fe78bb185925,6,Bellini,Crudites,Pasta,Creme Brulee,210.84,,,04/30,30327896119162,Diners Club / Carte Blanche,713,48d6af06-5140-4373-ba9a-a55ab202d1c6,myersjacqueline@example.com,Steven Roberson,829-865-2660 ext: 480,,
116,1,6,481.05,b0b8e971-b0d2-42bf-88fa-b5650cbe1696,6,Bellini,Smoked Salmon,Vegetarian,Pie,481.05,22042 Dawn Land Suite 057,South Deborah,02/26,213157810976697,JCB 16 digit,909,bfdca10b-aaeb-4e10-965a-b306f5062d63,qsmith@example.com,Brittany Cummings,375-460-6354 ext: 8185,Utah,23815
117,1,8,945.5,3d34e071-a605-4fce-a519-8e2491cef853,8,Americano,Cheese Plate,Lobster,Cheesecake,945.5,470 Andrew Corner,Lake Michaelbury,09/25,676334974554,Discover,5528,4c343c10-01cc-4682-8919-082576b06921,vbanks@example.com,Caitlin Bush,580-692-7191,Oregon,08512
118,2,7,1048.03,8792614b-f844-4c2d-bd13-cd4e4ab606d2,1,Port,Oysters,Lobster,Cookies,680.16,049 Kathryn Glens Apt. 404,Brendamouth,05/30,4529815099095205,Maestro,545,452452bd-c46c-407a-9ab9-44d8f9c18eae,rwood@example.com,Daniel Johnson,923-479-2840,California,77844
118,2,7,1048.03,f59ee603-ec25-4624-811b-f8eb2750f65a,6,Kir Royale,Crudites,Lobster,Cookies,367.87,049 Kathryn Glens Apt. 404,Brendamouth,05/30,4529815099095205,Maestro,545,452452bd-c46c-407a-9ab9-44d8f9c18eae,rwood@example.com,Daniel Johnson,923-479-2840,California,77844
119,1,8,967.71,e90ca9df-998b-43f8-a985-097a86e95ad0,8,Bellini,Crudites,Steak,Cookies,967.71,0378 Michael Terrace,Shelleyfort,05/28,3576994005667128,Mastercard,9212,7f60bfe7-ac55-479d-87b3-f9b6945ce5a9,joshuahuffman@example.net,Stacey Castillo,807-306-8768,New York,22891
120,1,3,655.67,99448e11-72c8-4f28-824b-94b8f5f999cc,3,Sherry,Soup,Pizza,Ice Cream,655.67,219 Christine Viaduct,South Shawn,04/33,3534427707736264,Maestro,601,1e0c1881-b5f3-413e-80ef-f6e04374f263,marcusburgess@example.net,Justin Elliott,345-239-5683,Wyoming,88314
121,2,17,749.8499999999999,66e06a49-fc82-43cc-a00b-2d4a926f2eb4,8,Kir,Soup,Pizza,Tiramisu,595.05,47793 Christopher Isle Suite 250,South Paulbury,01/29,6583195730368867,VISA 19 digit,1614,5afca6d4-e3e0-47ba-a905-d0ead780e0de,kelleymitchell@example.net,Patricia Hart,300-530-6839,California,25551
121,2,17,749.8499999999999,2f801c35-ef93-442b-98b1-9f5d48cbf1ff,9,Americano,Cheese Plate,Duck,Pie,154.8,47793 Christopher Isle Suite 250,South Paulbury,01/29,6583195730368867,VISA 19 digit,1614,5afca6d4-e3e0-47ba-a905-d0ead780e0de,kelleymitchell@example.net,Patricia Hart,300-530-6839,California,25551
122,3,19,1500.94,cf176750-18f0-4697-8a5a-73e4de87b11d,5,Kir,Cheese Plate,Pasta,Pudding,889.58,9524 West Street Apt. 163,Sabrinafort,05/24,4027526002988556007,VISA 13 digit,315,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,pmorris@example.org,Ann Donaldson,781-535-9614,Montana,78094
122,3,19,1500.94,67dc7acc-bd42-4382-818a-c7326a5dd5a0,10,Campari and Soda,Soup,Lamb,Cobbler,135.3,9524 West Street Apt. 163,Sabrinafort,05/24,4027526002988556007,VISA 13 digit,315,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,pmorris@example.org,Ann Donaldson,781-535-9614,Montana,78094
122,3,19,1500.94,bdbd47ea-effa-4221-ab9f-d52bb25e39c4,4,Sherry,Smoked Salmon,Duck,Sorbet,476.06,9524 West Street Apt. 163,Sabrinafort,05/24,4027526002988556007,VISA 13 digit,315,cd006e45-1503-43a8-8cef-a1e4c53f0b9c,pmorris@example.org,Ann Donaldson,781-535-9614,Montana,78094
123,1,4,285.18,e4ba37da-1158-4785-851b-b84d86e34ca3,4,Americano,Escargot,Lamb,Cheesecake,285.18,13061 Fitzpatrick Meadows Suite 976,Lake Sherry,04/25,4630207230806,VISA 13 digit,299,228cef46-e5c5-47c8-8656-cfc08273e9cb,dennis02@example.org,Steven Graves,574-666-3260,Texas,55271
124,1,3,522.0,ec41bf83-5fd6-48e8-adb3-2bed33046c17,3,Vermouth,Salad,Duck,Tiramisu,522.0,31645 Thomas Dam,South Brianfurt,05/28,2717982362276015,JCB 16 digit,893,e38a6c39-7ec7-4213-9eb4-ebe6f87f71be,rward@example.net,Patricia Gilbert,,South Carolina,71373
125,1,4,472.99,70e16233-fd4b-4a0c-b12f-15a6819c3279,4,Bellini,Oysters,Pasta,Cheesecake,472.99,459 Salazar Drive,Moonborough,03/32,38992348421813,American Express,908,570c5446-ebed-4df7-ad3b-cf2b08080227,heather21@example.com,William Miller,360-816-9242 ext: 90606,Arizona,21640
126,2,14,687.96,549c2d39-ff70-4001-9700-1c3684d951e6,4,Americano,Charcuterie,Chicken,Cookies,391.43,,,09/26,5376484741166319,JCB 16 digit,037,1398272e-da33-4117-ab0c-78b5fb28337f,fsmith@example.com,Kristin Knapp,374-610-0187,,
126,2,14,687.96,9b7e791c-53f0-4324-9c35-38542c91638e,10,Port,Charcuterie,Vegetarian,Chocolate Cake,296.53,,,09/26,5376484741166319,JCB 16 digit,037,1398272e-da33-4117-ab0c-78b5fb28337f,fsmith@example.com,Kristin Knapp,374-610-0187,,
127,3,12,2233.69,d2b50a92-fdc3-4523-9028-6c4c2977f1b9,6,Bellini,Soup,Pizza,Creme Brulee,924.49,9705 Lucas Ranch,Lawrencechester,03/33,30260586604716,VISA 13 digit,083,f96917ff-ea16-42ed-824c-7113e9c7589e,jose23@example.com,Christine Blair,934-632-7349,Mississippi,58933
127,3,12,2233.69,0209700c-2238-4cf8-92a3-e16013991218,2,Aperol Spritz,Cheese Plate,Duck,Chocolate Cake,432.58,9705 Lucas Ranch,Lawrencechester,03/33,30260586604716,VISA 13 digit,083,f96917ff-ea16-42ed-824c-7113e9c7589e,jose23@example.com,Christine Blair,934-632-7349,Mississippi,58933
127,3,12,2233.69,0a75fd78-3fb2-4ad1-a78b-2cee474b7bbb,4,Americano,Oysters,Vegetarian,Sorbet,876.62,9705 Lucas Ranch,Lawrencechester,03/33,30260586604716,VISA 13 digit,083,f96917ff-ea16-42ed-824c-7113e9c7589e,jose23@example.com,Christine Blair,934-632-7349,Mississippi,58933
128,2,13,1040.62,4f46297e-bccf-428d-a599-876ff92e025e,4,Port,Caviar,Burger,Cookies,554.14,818 Gerald Dale,West Christian,09/26,578076809701,VISA 16 digit,189,1eea4a52-cd70-4cfd-9337-b57eb3f59957,,Patricia Thompson,378-301-0822 ext: 233,Pennsylvania,66503
128,2,13,1040.62,95e12504-84ad-4b3d-a3f4-cf5a4a5094d9,9,Vermouth,Salad,Vegetarian,Pudding,486.48,818 Gerald Dale,West Christian,09/26,578076809701,VISA 16 digit,189,1eea4a52-cd70-4cfd-9337-b57eb3f59957,,Patricia Thompson,378-301-0822 ext: 233,Pennsylvania,66503
129,1,8,495.11,7a4e830f-8274-4d6c-bb41-6a681d4765d3,8,Americano,Soup,Steak,Cookies,495.11,370 Guzman Union,Barkerview,06/27,4407484200599371857,JCB 15 digit,101,fb525897-9413-426d-a852-06a251a82bd0,,Renee Ewing,792-730-2591 ext: 8963,Washington,94600
133,1,2,283.28,2dbe8d9b-9432-419e-aef6-c8e9535f5f00,2,Champagne,Charcuterie,Vegetarian,Chocolate Cake,283.28,9283 Andrew Trafficway,Lake Jordanberg,12/30,213164028352570,VISA 19 digit,634,f6ad23a9-e023-4625-b101-c861fe87f24d,joan16@example.net,Joseph Williams,,Wyoming,49404
136,2,9,487.21000000000004,15f64932-2438-49ad-9c73-106421b98f71,1,Vermouth,Smoked Salmon,Duck,Sorbet,334.23,96498 Ryan Route Apt. 346,West Jennifer,12/27,180014310967198,Discover,959,1a3c404c-1944-410d-88b3-edc5ae8d131a,elijahjacobson@example.net,Matthew Hudson,661-566-5830 ext: 82930,Pennsylvania,55962
136,2,9,487.21000000000004,b732cf43-a5cc-4fa6-b635-f3d8c7f2cd7e,8,Aperol Spritz,Escargot,Pizza,Cheesecake,152.98,96498 Ryan Route Apt. 346,West Jennifer,12/27,180014310967198,Discover,959,1a3c404c-1944-410d-88b3-edc5ae8d131a,elijahjacobson@example.net,Matthew Hudson,661-566-5830 ext: 82930,Pennsylvania,55962
138,1,5,121.44,81884491-e701-4b34-81b6-13bf9c106657,5,Champagne,Smoked Salmon,Chicken,Sorbet,121.44,57259 Torres Squares Suite 505,South Terrence,05/26,3586082095241562,VISA 19 digit,196,2ab25288-7e47-4bb8-984d-e76f18a5d7a7,terri62@example.net,Courtney Rojas,937-627-8996,California,29560
